category,item,variety,date,price,unit
fruit,raspberries,raspberries,6/4/2021,8.8,kg
fruit,strawberries,strawberries,6/4/2021,4.37,kg
vegetable,asparagus,asparagus,6/4/2021,7.27,kg
vegetable,beans,broad,6/4/2021,4.87,kg
vegetable,beetroot,beetroot,6/4/2021,0.5,kg
vegetable,pak_choi,pak_choi,6/4/2021,2.6,kg
vegetable,curly_kale,curly_kale,6/4/2021,3.46,kg
vegetable,cabbage,red,6/4/2021,0.81,kg
vegetable,cabbage,savoy,6/4/2021,0.8,head
vegetable,spring_greens,prepacked,6/4/2021,1.12,kg
vegetable,cabbage,summer_autumn_pointed,6/4/2021,0.8,kg
vegetable,cabbage,white,6/4/2021,0.55,kg
vegetable,cabbage,round_green_other,6/4/2021,0.69,head
vegetable,calabrese,calabrese,6/4/2021,2.15,kg
vegetable,cauliflower,all,6/4/2021,0.68,head
vegetable,celeriac,celeriac,6/4/2021,0.65,kg
vegetable,chinese_leaf,chinese_leaf,6/4/2021,1.23,kg
vegetable,coriander,coriander,6/4/2021,1.22,kg
vegetable,cucumbers,cucumbers,6/4/2021,0.94,kg
vegetable,leeks,trimmed,6/4/2021,1.89,kg
vegetable,lettuce,butterhead_indoor,6/4/2021,0.39,head
vegetable,lettuce,cos,6/4/2021,0.74,head
vegetable,lettuce,crisp_iceberg_type,6/4/2021,0.6,head
vegetable,lettuce,little_gem,6/4/2021,0.65,twin
vegetable,rocket,rocket,6/4/2021,5.18,kg
vegetable,mixed_babyleaf_salad,pillow_pack,6/4/2021,4.72,kg
vegetable,onion,bulb_brown,6/4/2021,0.51,kg
vegetable,onion,bulb_red,6/4/2021,0.63,kg
vegetable,onion,saladspring,6/4/2021,0.39,kg
vegetable,swede,swede,6/4/2021,0.23,kg
vegetable,turnip,turnip,6/4/2021,1.19,kg
vegetable,parsnips,all_varieties,6/4/2021,1.21,kg
vegetable,rhubarb,forced,6/4/2021,4.92,kg
vegetable,rhubarb,outdoor,6/4/2021,1.62,kg
vegetable,spinach_leaf,loose_bunches,6/4/2021,1.2,kg
vegetable,tomatoes,round,6/4/2021,1,kg
vegetable,tomatoes,vine,6/4/2021,1.06,kg
vegetable,tomatoes,cherry,6/4/2021,1.8,kg
vegetable,tomatoes,plum,6/4/2021,2,kg
fruit,apples,bramleys_seedling,5/28/2021,1.14,kg
fruit,apples,braeburn,5/28/2021,1.08,kg
fruit,apples,gala,5/28/2021,0.88,kg
fruit,apples,other_late_season,5/28/2021,0.83,kg
fruit,raspberries,raspberries,5/28/2021,17,kg
fruit,strawberries,strawberries,5/28/2021,4.41,kg
vegetable,asparagus,asparagus,5/28/2021,6.85,kg
vegetable,beetroot,beetroot,5/28/2021,0.51,kg
vegetable,pak_choi,pak_choi,5/28/2021,2.54,kg
vegetable,curly_kale,curly_kale,5/28/2021,3.52,kg
vegetable,cabbage,red,5/28/2021,0.62,kg
vegetable,cabbage,savoy,5/28/2021,0.55,head
vegetable,spring_greens,prepacked,5/28/2021,1.15,kg
vegetable,cabbage,summer_autumn_pointed,5/28/2021,0.9,kg
vegetable,cabbage,white,5/28/2021,0.5,kg
vegetable,cabbage,round_green_other,5/28/2021,0.76,head
vegetable,carrots,topped_washed,5/28/2021,0.62,kg
vegetable,cauliflower,all,5/28/2021,0.68,head
vegetable,celeriac,celeriac,5/28/2021,0.63,kg
vegetable,coriander,coriander,5/28/2021,1.35,kg
vegetable,cucumbers,cucumbers,5/28/2021,0.82,kg
vegetable,leeks,trimmed,5/28/2021,1.83,kg
vegetable,lettuce,butterhead_indoor,5/28/2021,0.41,head
vegetable,lettuce,cos,5/28/2021,0.68,head
vegetable,lettuce,crisp_iceberg_type,5/28/2021,0.56,head
vegetable,lettuce,little_gem,5/28/2021,0.66,twin
vegetable,rocket,rocket,5/28/2021,5.09,kg
vegetable,mixed_babyleaf_salad,pillow_pack,5/28/2021,4.56,kg
vegetable,onion,bulb_brown,5/28/2021,0.56,kg
vegetable,onion,bulb_red,5/28/2021,0.61,kg
vegetable,onion,saladspring,5/28/2021,0.4,kg
vegetable,swede,swede,5/28/2021,0.23,kg
vegetable,turnip,turnip,5/28/2021,0.8,kg
vegetable,parsnips,all_varieties,5/28/2021,1.18,kg
vegetable,rhubarb,forced,5/28/2021,5.33,kg
vegetable,rhubarb,outdoor,5/28/2021,1.81,kg
vegetable,spinach_leaf,loose_bunches,5/28/2021,1.31,kg
vegetable,tomatoes,round,5/28/2021,0.83,kg
vegetable,tomatoes,vine,5/28/2021,1.14,kg
vegetable,tomatoes,cherry,5/28/2021,1.8,kg
vegetable,tomatoes,plum,5/28/2021,2.35,kg
fruit,apples,bramleys_seedling,5/21/2021,1.16,kg
fruit,apples,braeburn,5/21/2021,1.03,kg
fruit,apples,gala,5/21/2021,0.85,kg
fruit,apples,other_late_season,5/21/2021,0.91,kg
fruit,raspberries,raspberries,5/21/2021,17.6,kg
fruit,strawberries,strawberries,5/21/2021,4.47,kg
vegetable,asparagus,asparagus,5/21/2021,8.1,kg
vegetable,beetroot,beetroot,5/21/2021,0.5,kg
vegetable,pak_choi,pak_choi,5/21/2021,2.55,kg
vegetable,curly_kale,curly_kale,5/21/2021,3.65,kg
vegetable,cabbage,red,5/21/2021,0.55,kg
vegetable,cabbage,savoy,5/21/2021,0.55,head
vegetable,spring_greens,prepacked,5/21/2021,1.16,kg
vegetable,cabbage,summer_autumn_pointed,5/21/2021,0.65,kg
vegetable,cabbage,white,5/21/2021,0.48,kg
vegetable,cabbage,round_green_other,5/21/2021,0.72,head
vegetable,carrots,topped_washed,5/21/2021,0.63,kg
vegetable,cauliflower,all,5/21/2021,0.75,head
vegetable,celeriac,celeriac,5/21/2021,0.69,kg
vegetable,coriander,coriander,5/21/2021,1.39,kg
vegetable,cucumbers,cucumbers,5/21/2021,0.84,kg
vegetable,leeks,trimmed,5/21/2021,1.92,kg
vegetable,lettuce,butterhead_indoor,5/21/2021,0.41,head
vegetable,lettuce,cos,5/21/2021,0.71,head
vegetable,lettuce,crisp_iceberg_type,5/21/2021,0.56,head
vegetable,lettuce,little_gem,5/21/2021,0.69,twin
vegetable,rocket,rocket,5/21/2021,5.07,kg
vegetable,mixed_babyleaf_salad,pillow_pack,5/21/2021,4.83,kg
vegetable,onion,bulb_brown,5/21/2021,0.54,kg
vegetable,onion,bulb_red,5/21/2021,0.58,kg
vegetable,onion,saladspring,5/21/2021,0.41,kg
vegetable,swede,swede,5/21/2021,0.23,kg
vegetable,turnip,turnip,5/21/2021,0.8,kg
vegetable,parsnips,all_varieties,5/21/2021,1.15,kg
vegetable,rhubarb,forced,5/21/2021,5.58,kg
vegetable,rhubarb,outdoor,5/21/2021,1.72,kg
vegetable,spinach_leaf,loose_bunches,5/21/2021,1.35,kg
vegetable,tomatoes,round,5/21/2021,0.91,kg
vegetable,tomatoes,vine,5/21/2021,1.32,kg
vegetable,tomatoes,cherry,5/21/2021,3.73,kg
vegetable,tomatoes,plum,5/21/2021,2,kg
fruit,apples,bramleys_seedling,5/14/2021,1.25,kg
fruit,apples,braeburn,5/14/2021,1.09,kg
fruit,apples,gala,5/14/2021,0.88,kg
fruit,apples,other_late_season,5/14/2021,0.84,kg
fruit,strawberries,strawberries,5/14/2021,8.8,kg
vegetable,asparagus,asparagus,5/14/2021,8.98,kg
vegetable,beetroot,beetroot,5/14/2021,0.5,kg
vegetable,pak_choi,pak_choi,5/14/2021,2.62,kg
vegetable,curly_kale,curly_kale,5/14/2021,3.64,kg
vegetable,cabbage,red,5/14/2021,0.54,kg
vegetable,cabbage,savoy,5/14/2021,0.55,head
vegetable,spring_greens,prepacked,5/14/2021,1.16,kg
vegetable,cabbage,summer_autumn_pointed,5/14/2021,0.74,kg
vegetable,cabbage,white,5/14/2021,0.46,kg
vegetable,cabbage,round_green_other,5/14/2021,0.67,head
vegetable,carrots,topped_washed,5/14/2021,0.54,kg
vegetable,cauliflower,all,5/14/2021,0.96,head
vegetable,celeriac,celeriac,5/14/2021,0.66,kg
vegetable,coriander,coriander,5/14/2021,1.4,kg
vegetable,cucumbers,cucumbers,5/14/2021,0.95,kg
vegetable,leeks,trimmed,5/14/2021,1.82,kg
vegetable,lettuce,butterhead_indoor,5/14/2021,0.41,head
vegetable,lettuce,cos,5/14/2021,0.77,head
vegetable,lettuce,crisp_iceberg_type,5/14/2021,0.51,head
vegetable,lettuce,little_gem,5/14/2021,0.68,twin
vegetable,rocket,rocket,5/14/2021,5.4,kg
vegetable,mixed_babyleaf_salad,pillow_pack,5/14/2021,4.98,kg
vegetable,onion,bulb_brown,5/14/2021,0.53,kg
vegetable,onion,bulb_red,5/14/2021,0.58,kg
vegetable,onion,saladspring,5/14/2021,0.41,kg
vegetable,swede,swede,5/14/2021,0.23,kg
vegetable,turnip,turnip,5/14/2021,0.8,kg
vegetable,parsnips,all_varieties,5/14/2021,1.12,kg
vegetable,rhubarb,forced,5/14/2021,5.46,kg
vegetable,rhubarb,outdoor,5/14/2021,1.69,kg
vegetable,spinach_leaf,loose_bunches,5/14/2021,1.67,kg
vegetable,tomatoes,round,5/14/2021,1.15,kg
vegetable,tomatoes,vine,5/14/2021,1.4,kg
vegetable,tomatoes,cherry,5/14/2021,3.73,kg
vegetable,tomatoes,plum,5/14/2021,2,kg
cut_flowers,tulips,tulips,5/14/2021,0.2,stem
fruit,apples,bramleys_seedling,5/7/2021,1.17,kg
fruit,apples,braeburn,5/7/2021,0.93,kg
fruit,apples,gala,5/7/2021,0.87,kg
fruit,apples,other_late_season,5/7/2021,0.86,kg
fruit,pears,conference,5/7/2021,0.9,kg
fruit,strawberries,strawberries,5/7/2021,6.63,kg
vegetable,asparagus,asparagus,5/7/2021,10.1,kg
vegetable,beetroot,beetroot,5/7/2021,0.49,kg
vegetable,pak_choi,pak_choi,5/7/2021,2.62,kg
vegetable,curly_kale,curly_kale,5/7/2021,3.57,kg
vegetable,cabbage,red,5/7/2021,0.49,kg
vegetable,cabbage,savoy,5/7/2021,0.55,head
vegetable,spring_greens,prepacked,5/7/2021,1.15,kg
vegetable,cabbage,summer_autumn_pointed,5/7/2021,0.64,kg
vegetable,cabbage,white,5/7/2021,0.46,kg
vegetable,cabbage,round_green_other,5/7/2021,0.64,head
vegetable,capsicum,red,5/7/2021,2.35,kg
vegetable,carrots,topped_washed,5/7/2021,0.5,kg
vegetable,cauliflower,all,5/7/2021,1.11,head
vegetable,celeriac,celeriac,5/7/2021,0.66,kg
vegetable,cucumbers,cucumbers,5/7/2021,0.81,kg
vegetable,leeks,trimmed,5/7/2021,1.78,kg
vegetable,lettuce,butterhead_indoor,5/7/2021,0.43,head
vegetable,lettuce,little_gem,5/7/2021,0.81,twin
vegetable,rocket,rocket,5/7/2021,5.3,kg
vegetable,mixed_babyleaf_salad,pillow_pack,5/7/2021,6.2,kg
vegetable,onion,bulb_brown,5/7/2021,0.48,kg
vegetable,onion,bulb_red,5/7/2021,0.58,kg
vegetable,onion,saladspring,5/7/2021,0.38,kg
vegetable,swede,swede,5/7/2021,0.23,kg
vegetable,turnip,turnip,5/7/2021,0.85,kg
vegetable,parsnips,all_varieties,5/7/2021,1.06,kg
vegetable,rhubarb,forced,5/7/2021,4.12,kg
vegetable,rhubarb,outdoor,5/7/2021,1.98,kg
vegetable,tomatoes,round,5/7/2021,1.29,kg
vegetable,tomatoes,vine,5/7/2021,1.98,kg
vegetable,tomatoes,cherry,5/7/2021,3.73,kg
vegetable,tomatoes,plum,5/7/2021,1.9,kg
cut_flowers,tulips,tulips,5/7/2021,0.2,stem
fruit,apples,bramleys_seedling,4/30/2021,1.23,kg
fruit,apples,braeburn,4/30/2021,1.03,kg
fruit,apples,gala,4/30/2021,1,kg
fruit,apples,other_late_season,4/30/2021,0.88,kg
fruit,pears,conference,4/30/2021,0.9,kg
fruit,strawberries,strawberries,4/30/2021,7.58,kg
vegetable,asparagus,asparagus,4/30/2021,10.15,kg
vegetable,beetroot,beetroot,4/30/2021,0.51,kg
vegetable,pak_choi,pak_choi,4/30/2021,2.69,kg
vegetable,curly_kale,curly_kale,4/30/2021,3.59,kg
vegetable,cabbage,red,4/30/2021,0.48,kg
vegetable,cabbage,savoy,4/30/2021,0.55,head
vegetable,spring_greens,prepacked,4/30/2021,1.22,kg
vegetable,cabbage,summer_autumn_pointed,4/30/2021,0.5,kg
vegetable,cabbage,white,4/30/2021,0.44,kg
vegetable,cabbage,round_green_other,4/30/2021,0.59,head
vegetable,capsicum,red,4/30/2021,2.36,kg
vegetable,capsicum,yelloworange,4/30/2021,3.2,kg
vegetable,carrots,topped_washed,4/30/2021,0.5,kg
vegetable,cauliflower,all,4/30/2021,1.05,head
vegetable,celeriac,celeriac,4/30/2021,0.66,kg
vegetable,cucumbers,cucumbers,4/30/2021,0.87,kg
vegetable,leeks,trimmed,4/30/2021,1.78,kg
vegetable,lettuce,butterhead_indoor,4/30/2021,0.45,head
vegetable,lettuce,little_gem,4/30/2021,0.83,twin
vegetable,rocket,rocket,4/30/2021,5.45,kg
vegetable,onion,bulb_brown,4/30/2021,0.48,kg
vegetable,onion,bulb_red,4/30/2021,0.53,kg
vegetable,onion,saladspring,4/30/2021,0.41,kg
vegetable,swede,swede,4/30/2021,0.23,kg
vegetable,turnip,turnip,4/30/2021,0.81,kg
vegetable,parsnips,all_varieties,4/30/2021,1.03,kg
vegetable,rhubarb,forced,4/30/2021,4.05,kg
vegetable,rhubarb,outdoor,4/30/2021,1.95,kg
vegetable,tomatoes,round,4/30/2021,1.03,kg
vegetable,tomatoes,vine,4/30/2021,2.32,kg
vegetable,tomatoes,cherry,4/30/2021,2.67,kg
vegetable,tomatoes,plum,4/30/2021,2.08,kg
cut_flowers,tulips,tulips,4/30/2021,0.2,stem
fruit,apples,bramleys_seedling,4/23/2021,1.2,kg
fruit,apples,coxs_orange_group,4/23/2021,0.61,kg
fruit,apples,braeburn,4/23/2021,1.13,kg
fruit,apples,gala,4/23/2021,1.09,kg
fruit,apples,other_late_season,4/23/2021,0.87,kg
fruit,pears,conference,4/23/2021,1.03,kg
fruit,strawberries,strawberries,4/23/2021,6.31,kg
vegetable,asparagus,asparagus,4/23/2021,10.21,kg
vegetable,beetroot,beetroot,4/23/2021,0.51,kg
vegetable,pak_choi,pak_choi,4/23/2021,2.82,kg
vegetable,curly_kale,curly_kale,4/23/2021,3.32,kg
vegetable,cabbage,red,4/23/2021,0.4,kg
vegetable,cabbage,savoy,4/23/2021,0.63,head
vegetable,spring_greens,prepacked,4/23/2021,1.22,kg
vegetable,cabbage,summer_autumn_pointed,4/23/2021,0.61,kg
vegetable,cabbage,white,4/23/2021,0.39,kg
vegetable,cabbage,round_green_other,4/23/2021,0.59,head
vegetable,capsicum,red,4/23/2021,2.35,kg
vegetable,carrots,topped_washed,4/23/2021,0.52,kg
vegetable,cauliflower,all,4/23/2021,1.14,head
vegetable,celeriac,celeriac,4/23/2021,0.67,kg
vegetable,cucumbers,cucumbers,4/23/2021,0.76,kg
vegetable,leeks,trimmed,4/23/2021,1.8,kg
vegetable,lettuce,butterhead_indoor,4/23/2021,0.46,head
vegetable,lettuce,little_gem,4/23/2021,0.78,twin
vegetable,rocket,rocket,4/23/2021,9.04,kg
vegetable,onion,bulb_brown,4/23/2021,0.47,kg
vegetable,onion,bulb_red,4/23/2021,0.53,kg
vegetable,onion,saladspring,4/23/2021,0.4,kg
vegetable,swede,swede,4/23/2021,0.23,kg
vegetable,turnip,turnip,4/23/2021,0.79,kg
vegetable,parsnips,all_varieties,4/23/2021,1.03,kg
vegetable,rhubarb,forced,4/23/2021,3.87,kg
vegetable,rhubarb,outdoor,4/23/2021,1.92,kg
vegetable,tomatoes,round,4/23/2021,1.03,kg
vegetable,tomatoes,vine,4/23/2021,3.51,kg
vegetable,tomatoes,cherry,4/23/2021,3.21,kg
cut_flowers,tulips,tulips,4/23/2021,0.2,stem
fruit,apples,bramleys_seedling,4/16/2021,1.23,kg
fruit,apples,coxs_orange_group,4/16/2021,0.77,kg
fruit,apples,braeburn,4/16/2021,1.03,kg
fruit,apples,gala,4/16/2021,1.09,kg
fruit,apples,other_late_season,4/16/2021,0.91,kg
fruit,pears,conference,4/16/2021,1.03,kg
fruit,strawberries,strawberries,4/16/2021,7.62,kg
vegetable,asparagus,asparagus,4/16/2021,11.73,kg
vegetable,beetroot,beetroot,4/16/2021,0.47,kg
vegetable,brussels_sprouts,brussels_sprouts,4/16/2021,1.06,kg
vegetable,pak_choi,pak_choi,4/16/2021,2.83,kg
vegetable,curly_kale,curly_kale,4/16/2021,3.03,kg
vegetable,cabbage,red,4/16/2021,0.41,kg
vegetable,cabbage,savoy,4/16/2021,0.63,head
vegetable,spring_greens,prepacked,4/16/2021,1.27,kg
vegetable,cabbage,white,4/16/2021,0.38,kg
vegetable,cabbage,round_green_other,4/16/2021,0.59,head
vegetable,capsicum,red,4/16/2021,2.35,kg
vegetable,carrots,topped_washed,4/16/2021,0.52,kg
vegetable,cauliflower,all,4/16/2021,1.12,head
vegetable,celeriac,celeriac,4/16/2021,0.7,kg
vegetable,cucumbers,cucumbers,4/16/2021,0.76,kg
vegetable,leeks,trimmed,4/16/2021,1.84,kg
vegetable,lettuce,butterhead_indoor,4/16/2021,0.42,head
vegetable,lettuce,little_gem,4/16/2021,0.8,twin
vegetable,mixed_babyleaf_salad,pillow_pack,4/16/2021,6.4,kg
vegetable,onion,bulb_brown,4/16/2021,0.46,kg
vegetable,onion,bulb_red,4/16/2021,0.52,kg
vegetable,onion,saladspring,4/16/2021,0.46,kg
vegetable,swede,swede,4/16/2021,0.22,kg
vegetable,turnip,turnip,4/16/2021,0.79,kg
vegetable,parsnips,all_varieties,4/16/2021,1.01,kg
vegetable,rhubarb,forced,4/16/2021,3.98,kg
vegetable,rhubarb,outdoor,4/16/2021,2.18,kg
vegetable,tomatoes,round,4/16/2021,1.05,kg
vegetable,tomatoes,vine,4/16/2021,4.45,kg
cut_flowers,tulips,tulips,4/16/2021,0.21,stem
fruit,apples,bramleys_seedling,4/9/2021,1.18,kg
fruit,apples,egremont_russet,4/9/2021,1.51,kg
fruit,apples,braeburn,4/9/2021,1.13,kg
fruit,apples,gala,4/9/2021,1.06,kg
fruit,apples,other_late_season,4/9/2021,0.93,kg
fruit,pears,conference,4/9/2021,1.17,kg
fruit,strawberries,strawberries,4/9/2021,7.44,kg
vegetable,asparagus,asparagus,4/9/2021,12.2,kg
vegetable,beetroot,beetroot,4/9/2021,0.46,kg
vegetable,brussels_sprouts,brussels_sprouts,4/9/2021,1.06,kg
vegetable,pak_choi,pak_choi,4/9/2021,2.82,kg
vegetable,curly_kale,curly_kale,4/9/2021,2.84,kg
vegetable,cabbage,red,4/9/2021,0.39,kg
vegetable,cabbage,savoy,4/9/2021,0.61,head
vegetable,spring_greens,prepacked,4/9/2021,1.32,kg
vegetable,cabbage,white,4/9/2021,0.4,kg
vegetable,cabbage,round_green_other,4/9/2021,0.58,head
vegetable,capsicum,red,4/9/2021,2.8,kg
vegetable,carrots,topped_washed,4/9/2021,0.51,kg
vegetable,cauliflower,all,4/9/2021,0.98,head
vegetable,celeriac,celeriac,4/9/2021,0.68,kg
vegetable,cucumbers,cucumbers,4/9/2021,0.86,kg
vegetable,leeks,trimmed,4/9/2021,1.81,kg
vegetable,lettuce,butterhead_indoor,4/9/2021,0.42,head
vegetable,lettuce,little_gem,4/9/2021,0.76,twin
vegetable,mixed_babyleaf_salad,pillow_pack,4/9/2021,6.4,kg
vegetable,onion,bulb_brown,4/9/2021,0.45,kg
vegetable,onion,bulb_red,4/9/2021,0.51,kg
vegetable,swede,swede,4/9/2021,0.22,kg
vegetable,turnip,turnip,4/9/2021,0.8,kg
vegetable,parsnips,all_varieties,4/9/2021,1.04,kg
vegetable,rhubarb,forced,4/9/2021,3.95,kg
vegetable,rhubarb,outdoor,4/9/2021,2.25,kg
vegetable,tomatoes,round,4/9/2021,1.18,kg
vegetable,tomatoes,vine,4/9/2021,4.32,kg
cut_flowers,tulips,tulips,4/9/2021,0.22,stem
fruit,apples,bramleys_seedling,4/2/2021,1.22,kg
fruit,apples,coxs_orange_group,4/2/2021,1.15,kg
fruit,apples,egremont_russet,4/2/2021,1.48,kg
fruit,apples,braeburn,4/2/2021,1.15,kg
fruit,apples,gala,4/2/2021,1.17,kg
fruit,apples,other_late_season,4/2/2021,0.97,kg
fruit,pears,conference,4/2/2021,1.17,kg
fruit,strawberries,strawberries,4/2/2021,7.79,kg
vegetable,asparagus,asparagus,4/2/2021,14.94,kg
vegetable,beetroot,beetroot,4/2/2021,0.46,kg
vegetable,brussels_sprouts,brussels_sprouts,4/2/2021,0.92,kg
vegetable,pak_choi,pak_choi,4/2/2021,2.83,kg
vegetable,curly_kale,curly_kale,4/2/2021,2.91,kg
vegetable,cabbage,red,4/2/2021,0.39,kg
vegetable,cabbage,savoy,4/2/2021,0.62,head
vegetable,spring_greens,prepacked,4/2/2021,1.3,kg
vegetable,cabbage,white,4/2/2021,0.34,kg
vegetable,cabbage,round_green_other,4/2/2021,0.58,head
vegetable,carrots,topped_washed,4/2/2021,0.52,kg
vegetable,cauliflower,all,4/2/2021,0.75,head
vegetable,celeriac,celeriac,4/2/2021,0.68,kg
vegetable,cucumbers,cucumbers,4/2/2021,0.99,kg
vegetable,leeks,trimmed,4/2/2021,1.85,kg
vegetable,lettuce,butterhead_indoor,4/2/2021,0.41,head
vegetable,lettuce,little_gem,4/2/2021,0.77,twin
vegetable,mixed_babyleaf_salad,pillow_pack,4/2/2021,5.7,kg
vegetable,onion,bulb_brown,4/2/2021,0.44,kg
vegetable,onion,bulb_red,4/2/2021,0.52,kg
vegetable,swede,swede,4/2/2021,0.23,kg
vegetable,turnip,turnip,4/2/2021,0.85,kg
vegetable,parsnips,all_varieties,4/2/2021,1.04,kg
vegetable,rhubarb,forced,4/2/2021,3.66,kg
vegetable,rhubarb,outdoor,4/2/2021,2.28,kg
vegetable,tomatoes,round,4/2/2021,1.56,kg
cut_flowers,tulips,tulips,4/2/2021,0.21,stem
fruit,apples,bramleys_seedling,3/26/2021,1.19,kg
fruit,apples,coxs_orange_group,3/26/2021,1.48,kg
fruit,apples,egremont_russet,3/26/2021,1.42,kg
fruit,apples,braeburn,3/26/2021,1.12,kg
fruit,apples,gala,3/26/2021,1.19,kg
fruit,pears,conference,3/26/2021,1.16,kg
fruit,strawberries,strawberries,3/26/2021,10.74,kg
vegetable,asparagus,asparagus,3/26/2021,15.29,kg
vegetable,beetroot,beetroot,3/26/2021,0.47,kg
vegetable,brussels_sprouts,brussels_sprouts,3/26/2021,0.92,kg
vegetable,pak_choi,pak_choi,3/26/2021,2.64,kg
vegetable,curly_kale,curly_kale,3/26/2021,2.92,kg
vegetable,cabbage,red,3/26/2021,0.39,kg
vegetable,cabbage,savoy,3/26/2021,0.63,head
vegetable,spring_greens,prepacked,3/26/2021,1.31,kg
vegetable,cabbage,white,3/26/2021,0.35,kg
vegetable,cabbage,round_green_other,3/26/2021,0.54,head
vegetable,carrots,topped_washed,3/26/2021,0.49,kg
vegetable,cauliflower,all,3/26/2021,0.71,head
vegetable,celeriac,celeriac,3/26/2021,0.69,kg
vegetable,cucumbers,cucumbers,3/26/2021,0.94,kg
vegetable,leeks,trimmed,3/26/2021,1.95,kg
vegetable,lettuce,butterhead_indoor,3/26/2021,0.39,head
vegetable,lettuce,little_gem,3/26/2021,0.69,twin
vegetable,onion,bulb_brown,3/26/2021,0.45,kg
vegetable,onion,bulb_red,3/26/2021,0.54,kg
vegetable,swede,swede,3/26/2021,0.22,kg
vegetable,turnip,turnip,3/26/2021,0.95,kg
vegetable,parsnips,all_varieties,3/26/2021,1.02,kg
vegetable,rhubarb,forced,3/26/2021,4,kg
vegetable,rhubarb,outdoor,3/26/2021,2.55,kg
cut_flowers,tulips,tulips,3/26/2021,0.21,stem
fruit,apples,bramleys_seedling,3/19/2021,1.06,kg
fruit,apples,coxs_orange_group,3/19/2021,1.54,kg
fruit,apples,egremont_russet,3/19/2021,1.37,kg
fruit,apples,braeburn,3/19/2021,1.08,kg
fruit,apples,gala,3/19/2021,1.07,kg
fruit,apples,other_late_season,3/19/2021,1.24,kg
fruit,pears,conference,3/19/2021,1,kg
vegetable,asparagus,asparagus,3/19/2021,15.05,kg
vegetable,beetroot,beetroot,3/19/2021,0.45,kg
vegetable,brussels_sprouts,brussels_sprouts,3/19/2021,0.85,kg
vegetable,pak_choi,pak_choi,3/19/2021,2.63,kg
vegetable,curly_kale,curly_kale,3/19/2021,2.94,kg
vegetable,cabbage,red,3/19/2021,0.35,kg
vegetable,cabbage,savoy,3/19/2021,0.64,head
vegetable,spring_greens,prepacked,3/19/2021,1.28,kg
vegetable,cabbage,white,3/19/2021,0.35,kg
vegetable,cabbage,round_green_other,3/19/2021,0.54,head
vegetable,carrots,topped_washed,3/19/2021,0.52,kg
vegetable,cauliflower,all,3/19/2021,0.84,head
vegetable,celeriac,celeriac,3/19/2021,0.66,kg
vegetable,cucumbers,cucumbers,3/19/2021,1.09,kg
vegetable,leeks,trimmed,3/19/2021,2,kg
vegetable,lettuce,butterhead_indoor,3/19/2021,0.4,head
vegetable,lettuce,little_gem,3/19/2021,0.69,twin
vegetable,onion,bulb_brown,3/19/2021,0.45,kg
vegetable,onion,bulb_red,3/19/2021,0.56,kg
vegetable,swede,swede,3/19/2021,0.23,kg
vegetable,turnip,turnip,3/19/2021,1.39,kg
vegetable,parsnips,all_varieties,3/19/2021,1.04,kg
vegetable,rhubarb,forced,3/19/2021,4.71,kg
vegetable,rhubarb,outdoor,3/19/2021,2.49,kg
cut_flowers,tulips,tulips,3/19/2021,0.21,stem
fruit,apples,bramleys_seedling,3/12/2021,0.99,kg
fruit,apples,coxs_orange_group,3/12/2021,1.41,kg
fruit,apples,egremont_russet,3/12/2021,1.08,kg
fruit,apples,braeburn,3/12/2021,1,kg
fruit,apples,gala,3/12/2021,1.02,kg
fruit,apples,other_late_season,3/12/2021,0.94,kg
fruit,pears,conference,3/12/2021,1.03,kg
fruit,pears,doyenne_du_comice,3/12/2021,0.64,kg
vegetable,asparagus,asparagus,3/12/2021,16.96,kg
vegetable,beetroot,beetroot,3/12/2021,0.45,kg
vegetable,brussels_sprouts,brussels_sprouts,3/12/2021,0.93,kg
vegetable,pak_choi,pak_choi,3/12/2021,2.87,kg
vegetable,curly_kale,curly_kale,3/12/2021,2.98,kg
vegetable,cabbage,red,3/12/2021,0.35,kg
